id,text,scenario,confidence,source_film,start_timestamp,end_timestamp,context_before,context_after,catalan_markers
Barcelona_1994_1396474_113,Aquí somos visitantes. ¿Cómo puedes estar tan ciego?,requests,0.8,Barcelona,"00:09:56,003","00:09:58,597",La gente ha estado olvidándose de cosas durante demasiado tiempo. | Éste no es nuestro país. No deberías hacer eso.,"¡La gente como tú me pone enfermo! | De acuerdo, ya basta, vámonos.",
Barcelona_1994_1396474_116,"¿Y dejarlo así? ¿""Cerdos Yanquis vuelvan a casa""?",family,0.8,Barcelona,"00:10:21,662","00:10:25,223","¡La gente como tú me pone enfermo! | De acuerdo, ya basta, vámonos.","Dios mío, ¿vas a pintar la pared entera con un rotulador? | Tiene punta de fieltro. Dame un respiro. Me voy.",
Barcelona_1994_1396474_118,Tiene punta de fieltro. Dame un respiro. Me voy.,farewells,0.7363599967956543,Barcelona,"00:10:28,001","00:10:31,994","¿Y dejarlo así? ¿""Cerdos Yanquis vuelvan a casa""? | Dios mío, ¿vas a pintar la pared entera con un rotulador?","Escucha, me voy. | Me largo de aquí.",
Barcelona_1994_1396474_129,Creo que no nos conocemos. ¿Eres algún tipo de personaje real?,opinions,0.8,Barcelona,"00:11:16,984","00:11:19,612",Van a la misma fiesta que nosotras. | Genial.,Isabel de Farnesio. Éste es mi primo Fred. | Marta trabaja en la feria. Me gusta tu disfraz.,
Barcelona_1994_1396474_149,"¿Qué? Por favor, no se lo mencionen.",requests,0.8,Barcelona,"00:12:40,267","00:12:41,894",Bajo la aparente ropa normal que lleva. | lleva unas correas de cuero muy tirantes para que cuando baile.,Puede sentirse como si hubiera violado su confianza. | Muchas gracias.,lexical:nen
Barcelona_1994_1396474_151,Muchas gracias.,greetings,0.7754326057434082,Barcelona,"00:12:44,271","00:12:46,102","¿Qué? Por favor, no se lo mencionen. | Puede sentirse como si hubiera violado su confianza.","Siéntate aquí. Sí, eso. | ¿Qué pasa? Les hablaba sobre tus alias.",
Barcelona_1994_1396474_165,¡Dame un respiro! ¡No te vayas!,farewells,0.6867657852172853,Barcelona,"00:13:25,379","00:13:27,870",Es. | despreciable.,Tenías razón. Apestas desde el primer día. | Adiós.,
Barcelona_1994_1396474_172,"Bien, ¿qué tal si bailamos?",greetings,0.8,Barcelona,"00:13:54,408","00:13:56,273",¿Qué significan esas cosas? ¿Está relacionado con su sadomasoquismo? | Es otra cosa. ¿Oíste el chiste que hizo sobre mi inteligencia?,A veces creemos. | casi siempre asumimos que vivimos la vida rodeados de gente.,
Barcelona_1994_1396474_176,Esta noche mientras me afeitaba contra la dirección de la barba.,plans,0.8,Barcelona,"00:14:25,572","00:14:28,370",casi siempre asumimos que vivimos la vida rodeados de gente. | Entonces algo pasa y te das cuenta de que estamos totalmente solos.,"porque creía que tendría un afeitado más apurado así. | Comencé a pensar sobre un comercial de cuchillas de TV, que muestra.",lexical:che
Barcelona_1994_1396474_191,Tienes un hijo.,family,0.7254808807373047,Barcelona,"00:15:12,252","00:15:14,152",podría haber estado afeitándome mal toda mi vida sin saberlo nunca. | Podría haber enseñado a mi hijo a hacerlo así sin que lo supiera.,"No, pero quizá lo tenga algún día y le pueda enseñar a afeitarse mal. | Creo que mi inglés, tal vez, no sea lo bastante bueno.",
Barcelona_1994_1396474_212,Me parece que el azul.,opinions,0.8,Barcelona,"00:17:45,972","00:17:48,031",Suena como una gran cobardía. ¡Vamos! | Es que no tengo ropa civil en absoluto.,¿En serio no te molesta prestármelo? | ¿En serio? Sin problemas.,
Barcelona_1994_1396474_235,¿Es así como te vistes para salir?,plans,0.8,Barcelona,"00:19:04,651","00:19:07,279",¡Un concierto de Jazz! ¡eso sí que es duro! | Ya eres formal.,Pero si tu uniforme es tan bonito. | Esas ropas son horribles. ¿En serio? A mí me gustan.,
Barcelona_1994_1396474_240,¿Estás seguro de que no quieres venir? Está bien.,plans,0.8,Barcelona,"00:19:19,265","00:19:22,132","No lo entiendo, ¿por qué parezco mejor en espejos que en fotos? | Como tu ropa, super de moda.","Adiós. | Salvo en el trabajo, he estado deprimido por un tiempo.",
Barcelona_1994_1396474_247,Todo comenzó tras la triste y culposa separación de Betty.,emotions,0.8,Barcelona,"00:19:45,592","00:19:49,221",No sé si encontré a Dios al venir a Barcelona. | o si tan sólo pasaba por una fase religiosa.,"con quien me había involucrado profundamente, incluso carnalmente. | A pesar de nunca haberla amado realmente.",
Barcelona_1994_1396474_271,"Si quieres que te preste 10 mil pts, tan sólo dilo.",plans,0.8,Barcelona,"00:21:50,984","00:21:54,044","¿Cuánto necesitas? ¿Sería posible $100? | En realidad no tengo dólares aquí, espero una transferencia.",Podría darte un cheque por ello. Lo que quiero es mi dinero. | Por supuesto.,
Barcelona_1994_1396474_281,tenía su encanto.,farewells,0.6677096557617188,Barcelona,"00:22:40,500","00:22:42,434",Todo cambió cuando el curso del profesor Woodward Thompson. | nos convenció de que incluso el mundano mundo de los negocios.,Una entrevista con Ihsmoco me llevó a su programa de entrenamiento. | Se suponía que rotaríamos entre los distintos departamentos.,
Barcelona_1994_1396474_327,Por favor disculpa mi atraso.,apologies,0.7051646423339845,Barcelona,"00:25:24,964","00:25:27,296","Pero estaba atrasada, lo que no era común en Barcelona. | Ah, eres tú. Aurora no pudo venir.","Hace dos semanas Aurora tuvo un flechazo. | ¿Qué es un ""flechazo""?",
Barcelona_1994_1396474_356,¿Qué quieres decir?,plans,0.8,Barcelona,"00:27:26,085","00:27:27,552",¿Figura? | Parece que eres el tipo de extranjero peligroso que le gusta.,Tu hermano le habló sobre tus intereses. | ¿Qué? Ya sabes.,
Barcelona_1994_1396474_357,Tu hermano le habló sobre tus intereses.,family,0.6245668435096741,Barcelona,"00:27:28,421","00:27:30,616",Parece que eres el tipo de extranjero peligroso que le gusta. | ¿Qué quieres decir?,"¿Qué? Ya sabes. | Marqués de Sade, juegos de cuero, fines de semana de diversión.",
Barcelona_1994_1396474_380,"No puedo creerte. Por una vez, quisiera salir con una chica.",plans,0.8,Barcelona,"00:29:09,488","00:29:12,048","Las cosas que dicen sobre nosotros. | Sé que no debemos llevarlo a serio, pero después de un tiempo, duele.",que no crea que uso cuero. | ¿Eso te molesta? ¿La misma historia otra vez?,
Barcelona_1994_1396474_396,"¡Hola, Ted! ¡Ve a la puerta y bajaremos!",greetings,0.8,Barcelona,"00:30:30,870","00:30:33,964",no hay nada que explique tu forma de ser. | ¡Mira!,"¿No han notado como él siempre hace gracias sobre mi inteligencia? | En USA, hacemos una pruebas llamadas ""Boards"".",
Barcelona_1994_1396474_475,A Dios todopoderoso.,farewells,0.6360073280334473,Barcelona,"00:36:03,602","00:36:05,297",y protege a los habitantes de la Tierra con paz y tranquilidad. | Todas las manos entierran a los muertos.,"le encomendamos el alma de nuestro hermano fallecido."" | NOCHE DE SAN JUAN",
Barcelona_1994_1396474_483,¿Quieres irte?,plans,0.7688674354553223,Barcelona,"00:36:58,624","00:37:00,592",Seguro que sí. | Ese tipo está aquí.,No puedes decir que los americanos no son tan violentos como otros. | ¿Y toda esa gente muerta a tiros en América?,
Barcelona_1994_1396474_484,No puedes decir que los americanos no son tan violentos como otros.,requests,0.8,Barcelona,"00:37:06,598","00:37:09,863",Ese tipo está aquí. | ¿Quieres irte?,"¿Y toda esa gente muerta a tiros en América? | Tiroteos! Sí, pero eso no significa que sean más violentos que otra gente.",
Barcelona_1994_1396474_512,"Mi norma sobre el Jazz es: Si no lo puedes bailar, no quieras tocarlo.",requests,0.8,Barcelona,"00:38:32,818","00:38:36,219",¿En serio? Qué extraño. | ¿Realmente lo odias?,Vamos. | Es casi imposible de lograr. Siempre lo olvido.,
Barcelona_1994_1396474_530,Creo que eres demasiado sensible.,opinions,0.6058160924911499,Barcelona,"00:40:15,587","00:40:17,680","Ya sabes, en inglés D-E-N-S-E significa estúpido. | Cuando lo oyes, dense, dense. Es como una bofetada en la cara.","Ah, genial. Ahora soy demasiado sensible. | Fred, escucha. Lo siento. ¿Estás bromeando?",
Barcelona_1994_1396474_538,Tienes razón. De alguna manera exageré un poco.,farewells,0.6498051834106446,Barcelona,"00:40:51,056","00:40:53,388",Nunca fue robo. Siempre te lo dije o estuve a punto de hacerlo. | Estaba bromeando. Realmente estás exagerando.,Antes de darme cuenta estaba fuera y hubiera sido vergonzoso. | volver y sentarme de nuevo.,
Barcelona_1994_1396474_542,¿En Barcelona? Creo que realmente me confunde.,opinions,0.8,Barcelona,"00:41:01,366","00:41:04,199",volver y sentarme de nuevo. | Hay algo extraño en el café aquí.,"Y tú eras tan condescendiente, pensando que entré en la Marina. | porque era muy estúpido para los negocios y deserté de Shearson.",
Barcelona_1994_1396474_585,Hay un cuarto vacío donde podrías trabajar durante el día.,requests,0.8,Barcelona,"00:43:38,824","00:43:41,850","Hay un sindicato laboral importante con el mismo nombre. | Ah, así que ahora es tarde lo suficiente como para bailar.","¿Me propones que ""cochabitemos""? | Que ""cohabitemos"".",
Barcelona_1994_1396474_608,Me parece difícil de creer.,opinions,0.6242512369155884,Barcelona,"00:45:07,546","00:45:09,411",en La Habana como excusa para comenzar la guerra de 1898. | Pero un marinero norteamericano murió en la explosión.,incluso los americanos matarían a su propia gente. | Las elecciones americanas se acercan.,
Barcelona_1994_1396474_628,Soy yo quien debería enojarse. Podrías haberme ayudado.,requests,0.8,Barcelona,"00:46:15,814","00:46:18,339","No Ted, todos los libros de historia dicen eso sobre el Maine. | Canalla. ¡Dios mío, Ted!",No puedo discutir temas políticos. Y tú lo hiciste bien. | Quedé como un estúpido. Ésa es una de la primeras reglas de ventas.,
Barcelona_1994_1396474_641,Esto está bien.,farewells,0.6544408035278321,Barcelona,"00:47:11,703","00:47:13,671",Pero hablamos de tres días y ya llevas mucho más tiempo. | Pensé que con el atraso de la flota buscarías otro lugar donde vivir.,Es que estoy tratando de convencer a Monserrat para que viva conmigo. | Eso es genial. Realmente me gusta Monserrat.,
Barcelona_1994_1396474_645,"Desde que estoy aquí, sé la importancia que tiene la familia.",family,0.7443791532516479,Barcelona,"00:47:25,650","00:47:29,142",Eso es genial. Realmente me gusta Monserrat. | ¿No piensas en quedarte con Marta?,"Tú y yo somos familia, quiero estar en familia. | Bien, yo quiero estar con Monserrat.",
Barcelona_1994_1396474_646,"Tú y yo somos familia, quiero estar en familia.",family,0.8245528841018677,Barcelona,"00:47:29,354","00:47:32,255","¿No piensas en quedarte con Marta? | Desde que estoy aquí, sé la importancia que tiene la familia.","Bien, yo quiero estar con Monserrat. | Estoy realmente sorprendido de que cohabites con ella.",
Barcelona_1994_1396474_650,"Realmente quieres que salga de aquí, ¿no es verdad?",plans,0.8,Barcelona,"00:47:44,569","00:47:47,265",Estoy realmente sorprendido de que cohabites con ella. | Pensaba que eso iba contra tu moral o algo parecido.,Aún tengo que recoger mi música de su apartamento. | ¿Qué música? Mi radio y mis cintas.,
Barcelona_1994_1396474_655,Me parece indiscreto que vuelvas tan pronto después de haber roto.,opinions,0.8,Barcelona,"00:48:10,762","00:48:14,289",La situación es bastante delicada. ¿Realmente lo necesitas ahora? | Realmente las necesito urgentemente.,¿Qué quiere decir eso? | Haz lo que quieras.,
Barcelona_1994_1396474_675,"Y a la Casa Blanca, la CIA, el Congreso, el Pentágono, hormigas.",family,0.8,Barcelona,"00:50:06,945","00:50:10,244","Son personas muriendo, no hormigas. | Creo que no entiendes. Reducía todo a esa proporción, inclusive América.",Una pista de aterrizaje del tamaño de hormigas. | establecida legalmente en tierra ajena.,
Barcelona_1994_1396474_690,"Ah, gracias.",greetings,0.7342906188964844,Barcelona,"00:51:21,152","00:51:23,416",No voy a disculparme. Los pequeños bastardos tienen lo que se merecen. | Monserrat decidió regresar con Ramón para recoger sus cosas.,Monserrat llamó a las 8 h del día siguiente. | pero yo ya había salido hacia la oficina.,
Barcelona_1994_1396474_726,¡Dios! Dame un respiro.,farewells,0.6632744979858399,Barcelona,"00:54:22,611","00:54:24,602",No iba a reemplazar media botella por una entera. No soy idiota. | ¿No la has reemplazado aún? ¿No ves lo mal que eso queda?,"¿Sabes? Después de un tiempo, la línea entre pedir prestado. | y robo es muy fina.",
Barcelona_1994_1396474_743,"Tienes que tener más cuidado, Fred, no puedes abrir la boca de así.",requests,0.8,Barcelona,"00:55:16,399","00:55:19,698",¿Te portaste así en el Consulado? ¿Sabes que harán? Nada. | No quiere estropear su relación con la prensa.,¿Abrir la boca? | Éstas son mentiras asquerosas.,
Barcelona_1994_1396474_753,No lo sé. Acabo de llegar. Parece que aún no está en casa.,family,0.8,Barcelona,"00:56:05,614","00:56:08,606","¿Qué son todos estos puntos rojos en tus papeles? | No, no está aquí.","No, no dijo nada. | Está bien. Le daré el recado.",
Barcelona_1994_1396474_755,Está bien. Le daré el recado.,farewells,0.6084564399719239,Barcelona,"00:56:14,256","00:56:17,453","No lo sé. Acabo de llegar. Parece que aún no está en casa. | No, no dijo nada.",Era Monserrat. ¿Qué es lo que está pasando? | ¿Ted no te ha dicho nada?,
Barcelona_1994_1396474_787,de su familia y amigos.,family,0.7824301147460938,Barcelona,"00:58:06,068","00:58:07,660",Ni siquiera mencionó el terrible ejemplo de las hormigas. | Mencionó como Monserrat se separaría para siempre.,Incluso si ella volviese anualmente. | Sus hijos crecerían como americanos comiendo hamburguesas.,
Barcelona_1994_1396474_791,¿Quieres decir que ha dejado a Ted y a vuelto con Ramón.,plans,0.8,Barcelona,"00:58:17,646","00:58:20,547","Sus hijos crecerían como americanos comiendo hamburguesas. | Al final, Monserrat lloriqueaba. Lo que describía era tan frío.",por una conversación? | No. Eso no es todo.,
Barcelona_1994_1396474_838,¡Ahí no! Te verá. Aquí.,farewells,0.62350980758667,Barcelona,"01:01:21,228","01:01:23,059",¡Me están siguiendo! ¡Dame un respiro! | Hay un tipo siguiéndome. Ven aquí. Te mostraré.,Mira de lado. | Está en el paso de cebras. Un poco más para allá.,
Barcelona_1994_1396474_854,Lo que me parece tener un tipo de mensaje escondido.,opinions,0.8,Barcelona,"01:02:14,181","01:02:17,639","¿En serio? Una de las cosas que aparecen. | son obras, novelas, canciones, todas tienen un contexto.","Entonces, sabemos el contexto, pero ¿cómo llamas al mensaje. | que aparece a simple vista, completamente obvio?",
Barcelona_1994_1396474_874,Lo último que necesito es más cobertura de prensa.,requests,0.8,Barcelona,"01:03:46,073","01:03:49,600","¿Cuál? Todos son blancos. El Renault. | ¡Son todos Renault! ¡Oh, cállate!","Tiene matrícula de Girona. | ¿Por qué vas al baño con otra gente? No nací ayer, ¿sabes?",
Barcelona_1994_1396474_898,quieres contar a la otra persona algo interesante o divertido.,plans,0.8,Barcelona,"01:05:22,069","01:05:24,469",¿Por qué se lo dijiste? | Estás en una conversación y en un momento.,y terminas diciendo cosas que no deberías decir. | Esto no es divertido.,
Barcelona_1994_1396474_903,Lo siento.,apologies,0.8,Barcelona,"01:05:39,052","01:05:40,747",Si pudiera volver atrás lo haría. | Monserrat se ha ido a París al programa de verano del instituto.,No sé si éste es el momento adecuado para decir esto. | estoy seguro de que no.,
Barcelona_1994_1396474_906,Creo que yo también estoy enamorado de Monserrat.,opinions,0.8,Barcelona,"01:05:49,696","01:05:53,291",No sé si éste es el momento adecuado para decir esto. | estoy seguro de que no.,¿Qué pasa si ustedes no están hechos el uno para el otro y nosotros sí? | ¿Debo renunciar a cualquier posibilidad.,
Barcelona_1994_1396474_914,Tengo que ir a Milán esta mañana.,plans,0.673210813999176,Barcelona,"01:06:24,464","01:06:26,193",Lo sé. | Nunca lo mencionaré de nuevo.,Pensaba ir a París al lunes a atender negocios de lhsmoco. | ¿Llamarás a Monserrat antes de ir?,
Barcelona_1994_1396474_917,Creo que le llamaré desde allí. Quiero hacerme el frío.,opinions,0.8,Barcelona,"01:06:33,073","01:06:35,803",Pensaba ir a París al lunes a atender negocios de lhsmoco. | ¿Llamarás a Monserrat antes de ir?,"¿Mantienes la ""Maniobra X""? | Sí, una ""X"" modificada.",
Barcelona_1994_1396474_922,Lo siento.,apologies,0.8,Barcelona,"01:06:50,490","01:06:52,014","Lo olvidé, tomé 5 mil pts, ¿está bien si te pago después? | Tienes la mala costumbre de tomar cosas sin avisarle al prestamista.","""Te debo 5 mil pts que deben ser pagadas en 24 ó 72 h, F"". | Veo que te has pasado un poco.",
Barcelona_1994_1396474_924,Veo que te has pasado un poco.,farewells,0.6328297805786134,Barcelona,"01:07:01,335","01:07:03,303","Lo siento. | ""Te debo 5 mil pts que deben ser pagadas en 24 ó 72 h, F"".",¿Qué? | No lo tomé. Sólo tomé un billete de 5 mil pts.,
Barcelona_1994_1396474_929,¡No puedes creer que yo te robaría!,requests,0.8,Barcelona,"01:07:16,316","01:07:18,944",.¡el resto estaba ahí! No me interesa. | Es suficiente.,¿Qué es lo que parece? | O consigo tu dinero o te pagaré de vuelta yo mismo.,
